status,priority,updated,issue_type,reporter,created,resolutiondate,vote_count,project,assignee,comment_count,key,description_length,summary_length,watch_count,resolution,days_in_current_status,from_status,when,days_in_from_status,who,to_status,days_since_open,transition,weekday,week_of_year,day,month,year,sec_to_sol,sec_passed_so_far,logsec_to_sol,transictions_so_far,issue_solved_by_assignee,calendar_day,count,count_month_of_year,count_year,team_count
0,2,2016-04-11T17:11:32.913+0000,1,martinkl,2014-07-02T15:06:11.465+0000,2015-01-12T12:12:22.809+0000,0,AVRO,15,35,AVRO-1537,1041.0,59,7,1,814.677411437,0,2014-07-02T15:06:11.465+0000,0.0,79,0,0.0,Non-existent to Open,2.0,27.0,2.0,7.0,2014.0,16751171.344,0.0,16.633978744775366,0.0,2,2-7-2014,312,1051,11975,2.0
0,2,2016-04-11T17:11:32.913+0000,1,martinkl,2014-07-02T15:06:11.465+0000,2015-01-12T12:12:22.809+0000,0,AVRO,15,35,AVRO-1537,1041.0,59,7,1,814.677411437,1,2014-12-19T12:27:57.385+0000,169.890114815,133,1,169.890114815,Open to Patch Available,4.0,51.0,19.0,12.0,2014.0,2072665.424,14678505.92,14.544345981382852,1.0,2,19-12-2014,60,818,11975,2.0
0,2,2014-07-24T20:16:17.830+0000,0,tomwhite,2014-06-11T15:07:38.787+0000,2014-06-12T08:57:24.603+0000,0,AVRO,15,7,AVRO-1525,417.0,49,5,1,1371.45492955,0,2014-06-11T15:07:38.787+0000,0.0,133,0,0.0,Non-existent to Open,2.0,24.0,11.0,6.0,2014.0,64185.816,0.0,11.069537530688974,0.0,2,11-6-2014,308,1148,11975,1.0
0,2,2014-07-24T20:16:17.830+0000,0,tomwhite,2014-06-11T15:07:38.787+0000,2014-06-12T08:57:24.603+0000,0,AVRO,15,7,AVRO-1525,417.0,49,5,1,1371.45492955,1,2014-06-11T15:17:19.504+0000,0.00672126157407,133,1,0.00672126157407,Open to Patch Available,2.0,24.0,11.0,6.0,2014.0,63605.099,580.717,11.06044891907051,1.0,2,11-6-2014,53,1148,11975,1.0
0,0,2014-07-24T20:16:19.763+0000,0,tomwhite,2014-02-15T20:00:38.838+0000,2014-02-28T10:44:48.623+0000,0,AVRO,15,7,AVRO-1458,116.0,61,6,1,1371.45490726,0,2014-02-15T20:00:38.838+0000,0.0,133,0,0.0,Non-existent to Open,5.0,7.0,15.0,2.0,2014.0,1089849.785,0.0,13.901550432781784,0.0,2,15-2-2014,279,956,11975,1.0
0,0,2014-07-24T20:16:19.763+0000,0,tomwhite,2014-02-15T20:00:38.838+0000,2014-02-28T10:44:48.623+0000,0,AVRO,15,7,AVRO-1458,116.0,61,6,1,1371.45490726,1,2014-02-15T20:06:06.574+0000,0.00379324074074,133,1,0.00379324074074,Open to Patch Available,5.0,7.0,15.0,2.0,2014.0,1089522.049,327.736,13.901249670885758,1.0,2,15-2-2014,42,956,11975,1.0
0,2,2015-06-03T16:49:55.426+0000,0,tomwhite,2014-02-12T11:53:22.928+0000,2014-03-03T15:26:53.324+0000,0,AVRO,15,11,AVRO-1455,195.0,62,5,1,1371.45493677,0,2014-02-12T11:53:22.928+0000,0.0,133,0,0.0,Non-existent to Open,2.0,7.0,12.0,2.0,2014.0,1654410.396,0.0,14.318955247125633,0.0,2,12-2-2014,279,956,11975,1.0
0,2,2015-06-03T16:49:55.426+0000,0,tomwhite,2014-02-12T11:53:22.928+0000,2014-03-03T15:26:53.324+0000,0,AVRO,15,11,AVRO-1455,195.0,62,5,1,1371.45493677,1,2014-02-12T11:56:56.703+0000,0.00247424768519,133,1,0.00247424768519,Open to Patch Available,2.0,7.0,12.0,2.0,2014.0,1654196.621,213.775,14.318826023558616,1.0,2,12-2-2014,40,956,11975,1.0
0,2,2013-08-20T17:46:09.412+0000,2,tomwhite,2013-03-12T15:20:04.489+0000,2013-04-29T11:38:50.409+0000,0,AVRO,15,37,AVRO-1274,86.0,24,7,1,1709.55919392,0,2013-03-12T15:20:04.489+0000,0.0,133,0,0.0,Non-existent to Open,1.0,11.0,12.0,3.0,2013.0,4133925.92,0.0,15.234738099372919,0.0,2,12-3-2013,215,251,7905,1.0
0,0,2013-02-27T00:54:01.170+0000,0,tomwhite,2013-01-11T16:45:38.523+0000,2013-01-16T16:09:21.018+0000,1,AVRO,15,10,AVRO-1230,177.0,57,3,1,1884.26206698,0,2013-01-11T16:45:38.523+0000,0.0,133,0,0.0,Non-existent to Open,4.0,2.0,11.0,1.0,2013.0,429822.495,0.0,12.971127600117828,0.0,2,11-1-2013,216,1189,7905,1.0
0,0,2013-02-27T00:54:01.170+0000,0,tomwhite,2013-01-11T16:45:38.523+0000,2013-01-16T16:09:21.018+0000,1,AVRO,15,10,AVRO-1230,177.0,57,3,1,1884.26206698,1,2013-01-15T11:13:00.141+0000,3.76900020833,133,1,3.76900020833,Open to Patch Available,1.0,3.0,15.0,1.0,2013.0,104180.877,325641.618,11.553883869386231,1.0,2,15-1-2013,33,1189,7905,1.0
0,2,2012-12-10T17:57:36.978+0000,0,tomwhite,2012-11-08T21:54:33.210+0000,2012-11-09T10:57:38.938+0000,0,AVRO,15,3,AVRO-1200,231.0,75,2,1,1962.55123606,0,2012-11-08T21:54:33.210+0000,0.0,133,0,0.0,Non-existent to Open,3.0,45.0,8.0,11.0,2012.0,46985.728,0.0,10.757599175003824,0.0,2,8-11-2012,209,742,11399,1.0
0,2,2013-01-11T16:54:15.302+0000,0,tomwhite,2012-09-19T14:35:42.801+0000,2012-09-27T13:28:20.946+0000,0,AVRO,15,17,AVRO-1170,132.0,50,3,1,1962.55123938,0,2012-09-19T14:35:42.801+0000,0.0,133,0,0.0,Non-existent to Open,2.0,38.0,19.0,9.0,2012.0,687158.145,0.0,13.440319741219886,0.0,2,19-9-2012,194,1030,11399,1.0
0,2,2013-08-27T17:00:19.256+0000,0,tomwhite,2012-09-11T11:05:49.103+0000,2012-09-12T08:22:08.444+0000,0,AVRO,15,8,AVRO-1155,192.0,84,4,1,2038.41331916,0,2012-09-11T11:05:49.103+0000,0.0,133,0,0.0,Non-existent to Open,1.0,37.0,11.0,9.0,2012.0,76579.341,0.0,11.246082619614263,0.0,2,11-9-2012,197,1030,11399,1.0
0,2,2013-08-27T17:00:19.256+0000,0,tomwhite,2012-09-11T11:05:49.103+0000,2012-09-12T08:22:08.444+0000,0,AVRO,15,8,AVRO-1155,192.0,84,4,1,2038.41331916,1,2012-09-11T11:16:09.340+0000,0.00717866898148,133,1,0.00717866898148,Open to Patch Available,1.0,37.0,11.0,9.0,2012.0,75959.104,620.237,11.237950369174715,1.0,2,11-9-2012,26,1030,11399,1.0
0,2,2012-12-10T18:00:12.484+0000,1,torcq,2011-12-19T17:32:23.012+0000,2012-11-13T09:57:57.874+0000,0,AVRO,15,10,AVRO-983,2672.0,107,4,4,1962.54943645,0,2011-12-19T17:32:23.012+0000,0.0,134,0,0.0,Non-existent to Open,0.0,51.0,19.0,12.0,2011.0,28484734.862,0.0,17.164878882866653,0.0,2,19-12-2011,166,1090,19578,3.0
0,2,2012-12-10T18:00:12.484+0000,1,torcq,2011-12-19T17:32:23.012+0000,2012-11-13T09:57:57.874+0000,0,AVRO,15,10,AVRO-983,2672.0,107,4,4,1962.54943645,1,2011-12-19T17:33:12.588+0000,0.000573796296296,134,1,0.000573796296296,Open to Patch Available,0.0,51.0,19.0,12.0,2011.0,28484685.286,49.576,17.164877142424153,1.0,2,19-12-2011,17,1090,19578,3.0
0,2,2012-12-10T18:00:12.484+0000,1,torcq,2011-12-19T17:32:23.012+0000,2012-11-13T09:57:57.874+0000,0,AVRO,15,10,AVRO-983,2672.0,107,4,4,1962.54943645,2,2011-12-20T19:01:49.578+0000,1.06153923611,22,0,1.06211303241,Patch Available to Open,1.0,51.0,20.0,12.0,2011.0,28392968.296,91766.566,17.161652077263412,2.0,2,20-12-2011,169,1090,19578,3.0
0,2,2012-12-10T18:00:12.484+0000,1,torcq,2011-12-19T17:32:23.012+0000,2012-11-13T09:57:57.874+0000,0,AVRO,15,10,AVRO-983,2672.0,107,4,4,1962.54943645,1,2012-11-09T10:48:45.872+0000,324.657595995,133,2,325.719709028,Open to Resolved,4.0,45.0,9.0,11.0,2012.0,342552.002,28142182.86,12.744178755816243,3.0,2,9-11-2012,9,742,11399,3.0
0,2,2012-12-10T18:00:12.484+0000,1,torcq,2011-12-19T17:32:23.012+0000,2012-11-13T09:57:57.874+0000,0,AVRO,15,10,AVRO-983,2672.0,107,4,4,1962.54943645,1,2012-11-09T10:48:45.872+0000,324.657595995,133,2,325.719709028,Open to Resolved,4.0,45.0,9.0,11.0,2012.0,342552.002,28142182.86,12.744178755816243,3.0,2,9-11-2012,0,742,11399,3.0
0,2,2012-12-10T18:00:12.484+0000,1,torcq,2011-12-19T17:32:23.012+0000,2012-11-13T09:57:57.874+0000,0,AVRO,15,10,AVRO-983,2672.0,107,4,4,1962.54943645,1,2012-11-09T10:48:45.872+0000,324.657595995,133,2,325.719709028,Open to Resolved,4.0,45.0,9.0,11.0,2012.0,342552.002,28142182.86,12.744178755816243,3.0,2,9-11-2012,4,742,11399,3.0
0,2,2012-12-10T18:00:12.484+0000,1,torcq,2011-12-19T17:32:23.012+0000,2012-11-13T09:57:57.874+0000,0,AVRO,15,10,AVRO-983,2672.0,107,4,4,1962.54943645,2,2012-11-09T11:29:35.906+0000,0.028356875,133,2,325.748065903,Resolved to Reopened,4.0,45.0,9.0,11.0,2012.0,340101.968,28144632.894,12.737000757511918,4.0,2,9-11-2012,9,742,11399,3.0
0,2,2012-12-10T18:00:12.484+0000,1,torcq,2011-12-19T17:32:23.012+0000,2012-11-13T09:57:57.874+0000,0,AVRO,15,10,AVRO-983,2672.0,107,4,4,1962.54943645,2,2012-11-09T11:29:35.906+0000,0.028356875,133,2,325.748065903,Resolved to Reopened,4.0,45.0,9.0,11.0,2012.0,340101.968,28144632.894,12.737000757511918,4.0,2,9-11-2012,0,742,11399,3.0
0,2,2012-12-10T18:00:12.484+0000,1,torcq,2011-12-19T17:32:23.012+0000,2012-11-13T09:57:57.874+0000,0,AVRO,15,10,AVRO-983,2672.0,107,4,4,1962.54943645,2,2012-11-09T11:29:35.906+0000,0.028356875,133,2,325.748065903,Resolved to Reopened,4.0,45.0,9.0,11.0,2012.0,340101.968,28144632.894,12.737000757511918,4.0,2,9-11-2012,4,742,11399,3.0
0,2,2011-09-11T21:07:47.260+0000,0,tomwhite,2011-09-06T18:17:03.149+0000,2011-09-07T19:31:45.028+0000,0,AVRO,15,3,AVRO-884,228.0,53,0,1,2418.41917275,0,2011-09-06T18:17:03.149+0000,0.0,133,0,0.0,Non-existent to Open,1.0,36.0,6.0,9.0,2011.0,90881.879,0.0,11.417315909357438,0.0,2,6-9-2011,167,1631,19578,1.0
0,2,2011-09-11T21:07:47.260+0000,0,tomwhite,2011-09-06T18:17:03.149+0000,2011-09-07T19:31:45.028+0000,0,AVRO,15,3,AVRO-884,228.0,53,0,1,2418.41917275,1,2011-09-07T16:50:51.073+0000,0.940138009259,133,1,0.940138009259,Open to Patch Available,2.0,36.0,7.0,9.0,2011.0,9653.955,81227.924,9.175122954929275,1.0,2,7-9-2011,14,1631,19578,1.0
0,2,2011-11-01T18:36:03.450+0000,2,tomwhite,2011-08-30T21:37:28.947+0000,2011-09-21T20:57:57.114+0000,0,AVRO,15,5,AVRO-881,117.0,35,0,1,2367.52454114,0,2011-08-30T21:37:28.947+0000,0.0,133,0,0.0,Non-existent to Open,1.0,35.0,30.0,8.0,2011.0,1898428.167,0.0,14.456536821224972,0.0,2,30-8-2011,165,1223,19578,1.0
0,2,2011-11-01T18:36:03.450+0000,2,tomwhite,2011-08-30T21:37:28.947+0000,2011-09-21T20:57:57.114+0000,0,AVRO,15,5,AVRO-881,117.0,35,0,1,2367.52454114,1,2011-08-30T21:46:35.948+0000,0.00633103009259,133,1,0.00633103009259,Open to Patch Available,1.0,35.0,30.0,8.0,2011.0,1897881.166,547.001,14.456248646076004,1.0,2,30-8-2011,14,1223,19578,1.0
0,2,2011-12-23T23:54:10.639+0000,2,joecrobak,2011-07-28T19:46:50.321+0000,2011-09-07T21:36:03.012+0000,0,AVRO,15,5,AVRO-866,227.0,30,2,1,2418.41917014,0,2011-07-28T19:46:50.321+0000,0.0,63,0,0.0,Non-existent to Open,3.0,30.0,28.0,7.0,2011.0,3548952.691,0.0,15.082163101305916,0.0,2,28-7-2011,165,1001,19578,2.0
0,2,2011-12-23T23:54:10.639+0000,2,joecrobak,2011-07-28T19:46:50.321+0000,2011-09-07T21:36:03.012+0000,0,AVRO,15,5,AVRO-866,227.0,30,2,1,2418.41917014,1,2011-08-30T21:47:12.555+0000,33.0835906713,133,1,33.0835906713,Open to Patch Available,1.0,35.0,30.0,8.0,2011.0,690530.457,2858422.234,13.445215359475672,1.0,2,30-8-2011,14,1223,19578,2.0
0,2,2011-08-12T20:22:34.070+0000,2,tomwhite,2011-05-26T18:19:31.878+0000,2011-05-30T08:31:49.182+0000,0,AVRO,15,2,AVRO-830,198.0,61,0,1,2448.45057568,0,2011-05-26T18:19:31.878+0000,0.0,133,0,0.0,Non-existent to Open,3.0,21.0,26.0,5.0,2011.0,310337.304,0.0,12.645415062353495,0.0,2,26-5-2011,160,975,19578,1.0
0,2,2011-05-06T19:14:02.346+0000,2,tomwhite,2011-04-21T00:27:28.785+0000,2011-04-26T16:34:51.604+0000,0,AVRO,15,4,AVRO-808,212.0,61,0,1,2546.498165,0,2011-04-21T00:27:28.785+0000,0.0,133,0,0.0,Non-existent to Open,3.0,16.0,21.0,4.0,2011.0,490042.819,0.0,13.102248051983185,0.0,2,21-4-2011,155,1899,19578,1.0
0,2,2010-09-08T21:07:54.102+0000,2,tomwhite,2010-06-14T20:39:53.687+0000,2010-06-15T21:51:15.237+0000,0,AVRO,15,4,AVRO-577,295.0,37,1,1,2786.41909405,0,2010-06-14T20:39:53.687+0000,0.0,133,0,0.0,Non-existent to Open,0.0,24.0,14.0,6.0,2010.0,90681.55,0.0,11.415109197549928,0.0,2,14-6-2010,123,1612,18730,1.0
0,2,2010-09-08T21:07:54.102+0000,2,tomwhite,2010-06-14T20:39:53.687+0000,2010-06-15T21:51:15.237+0000,0,AVRO,15,4,AVRO-577,295.0,37,1,1,2786.41909405,1,2010-06-14T20:44:25.593+0000,0.00314706018519,133,1,0.00314706018519,Open to Patch Available,0.0,24.0,14.0,6.0,2010.0,90409.644,271.906,11.41210622210614,1.0,2,14-6-2010,6,1612,18730,1.0
0,2,2010-03-01T17:09:24.294+0000,0,tomwhite,2010-02-04T18:19:00.665+0000,2010-02-04T20:47:44.134+0000,0,AVRO,15,2,AVRO-401,89.0,86,1,1,2977.58471686,0,2010-02-04T18:19:00.665+0000,0.0,133,0,0.0,Non-existent to Open,3.0,5.0,4.0,2.0,2010.0,8923.469,0.0,9.096440051316819,0.0,2,4-2-2010,65,1005,18730,1.0
0,2,2010-03-01T17:09:24.294+0000,0,tomwhite,2010-02-04T18:19:00.665+0000,2010-02-04T20:47:44.134+0000,0,AVRO,15,2,AVRO-401,89.0,86,1,1,2977.58471686,1,2010-02-04T18:20:22.647+0000,0.000948865740741,133,1,0.000948865740741,Open to Patch Available,3.0,5.0,4.0,2.0,2010.0,8841.487,81.982,9.087210354155207,1.0,2,4-2-2010,7,1005,18730,1.0
0,2,2010-03-01T17:09:11.452+0000,1,tomwhite,2009-11-20T06:33:56.082+0000,2009-11-20T22:15:56.842+0000,0,AVRO,15,4,AVRO-229,147.0,42,2,1,2977.58486576,0,2009-11-20T06:33:56.082+0000,0.0,133,0,0.0,Non-existent to Open,4.0,47.0,20.0,11.0,2009.0,56520.76,0.0,10.942363283275647,0.0,2,20-11-2009,41,799,2940,1.0
0,2,2010-03-01T17:09:11.452+0000,1,tomwhite,2009-11-20T06:33:56.082+0000,2009-11-20T22:15:56.842+0000,0,AVRO,15,4,AVRO-229,147.0,42,2,1,2977.58486576,1,2009-11-20T06:37:34.157+0000,0.0025240162037,133,1,0.0025240162037,Open to Patch Available,4.0,47.0,20.0,11.0,2009.0,56302.685,218.075,10.938497503931991,1.0,2,20-11-2009,10,799,2940,1.0
0,2,2016-02-01T14:55:58.720+0000,0,mbialon,2015-05-29T10:03:38.537+0000,2015-07-15T11:37:21.408+0000,1,AVRO,9,7,AVRO-1673,156.0,48,4,1,814.677372792,0,2015-05-29T10:03:38.537+0000,0.0,81,0,0.0,Non-existent to Open,4.0,22.0,29.0,5.0,2015.0,4066422.871,0.0,15.218274269484219,0.0,1,29-5-2015,374,746,13632,1.0
0,2,2016-02-01T14:55:58.720+0000,0,mbialon,2015-05-29T10:03:38.537+0000,2015-07-15T11:37:21.408+0000,1,AVRO,9,7,AVRO-1673,156.0,48,4,1,814.677372792,1,2015-06-24T12:33:24.239+0000,26.1040011806,81,2,26.1040011806,Open to Resolved,2.0,26.0,24.0,6.0,2015.0,1811037.169,2255385.702,14.409410260674814,1.0,1,24-6-2015,99,2383,13632,1.0
0,2,2016-02-01T14:55:58.720+0000,0,mbialon,2015-05-29T10:03:38.537+0000,2015-07-15T11:37:21.408+0000,1,AVRO,9,7,AVRO-1673,156.0,48,4,1,814.677372792,1,2015-06-24T12:33:24.239+0000,26.1040011806,81,2,26.1040011806,Open to Resolved,2.0,26.0,24.0,6.0,2015.0,1811037.169,2255385.702,14.409410260674814,1.0,1,24-6-2015,0,2383,13632,1.0
0,2,2016-02-01T14:55:58.720+0000,0,mbialon,2015-05-29T10:03:38.537+0000,2015-07-15T11:37:21.408+0000,1,AVRO,9,7,AVRO-1673,156.0,48,4,1,814.677372792,1,2015-06-24T12:33:24.239+0000,26.1040011806,81,2,26.1040011806,Open to Resolved,2.0,26.0,24.0,6.0,2015.0,1811037.169,2255385.702,14.409410260674814,1.0,1,24-6-2015,3,2383,13632,1.0
0,2,2016-02-01T14:55:58.720+0000,0,mbialon,2015-05-29T10:03:38.537+0000,2015-07-15T11:37:21.408+0000,1,AVRO,9,7,AVRO-1673,156.0,48,4,1,814.677372792,2,2015-06-24T12:33:38.196+0000,0.000161539351852,81,2,26.1041627199,Resolved to Reopened,2.0,26.0,24.0,6.0,2015.0,1811023.212,2255399.659,14.40940255401146,2.0,1,24-6-2015,99,2383,13632,1.0
0,2,2016-02-01T14:55:58.720+0000,0,mbialon,2015-05-29T10:03:38.537+0000,2015-07-15T11:37:21.408+0000,1,AVRO,9,7,AVRO-1673,156.0,48,4,1,814.677372792,2,2015-06-24T12:33:38.196+0000,0.000161539351852,81,2,26.1041627199,Resolved to Reopened,2.0,26.0,24.0,6.0,2015.0,1811023.212,2255399.659,14.40940255401146,2.0,1,24-6-2015,0,2383,13632,1.0
0,2,2016-02-01T14:55:58.720+0000,0,mbialon,2015-05-29T10:03:38.537+0000,2015-07-15T11:37:21.408+0000,1,AVRO,9,7,AVRO-1673,156.0,48,4,1,814.677372792,2,2015-06-24T12:33:38.196+0000,0.000161539351852,81,2,26.1041627199,Resolved to Reopened,2.0,26.0,24.0,6.0,2015.0,1811023.212,2255399.659,14.40940255401146,2.0,1,24-6-2015,3,2383,13632,1.0
0,2,2016-02-01T14:55:58.720+0000,0,mbialon,2015-05-29T10:03:38.537+0000,2015-07-15T11:37:21.408+0000,1,AVRO,9,7,AVRO-1673,156.0,48,4,1,814.677372792,2,2015-06-24T12:33:44.897+0000,7.75578703704e-05,81,1,26.1042402778,Reopened to Patch Available,2.0,26.0,24.0,6.0,2015.0,1811016.511,2255406.36,14.409398853886387,3.0,1,24-6-2015,68,2383,13632,1.0
0,3,2014-01-23T21:58:55.549+0000,1,dmcintosh,2013-05-18T20:13:16.983+0000,2013-11-08T22:16:38.564+0000,0,AVRO,4,17,AVRO-1332,359.0,34,4,1,1553.38365986,0,2013-05-18T20:13:16.983+0000,0.0,32,0,0.0,Non-existent to Open,5.0,20.0,18.0,5.0,2013.0,15041001.581,0.0,16.526290468750037,0.0,1,18-5-2013,238,1962,7905,2.0
0,3,2014-01-23T21:58:55.549+0000,1,dmcintosh,2013-05-18T20:13:16.983+0000,2013-11-08T22:16:38.564+0000,0,AVRO,4,17,AVRO-1332,359.0,34,4,1,1553.38365986,1,2013-05-18T20:31:16.411+0000,0.0124933796296,32,1,0.0124933796296,Open to Patch Available,5.0,20.0,18.0,5.0,2013.0,15039922.153,1079.428,16.526218700475233,1.0,1,18-5-2013,42,1962,7905,2.0
0,3,2014-01-23T21:58:55.549+0000,1,dmcintosh,2013-05-18T20:13:16.983+0000,2013-11-08T22:16:38.564+0000,0,AVRO,4,17,AVRO-1332,359.0,34,4,1,1553.38365986,2,2013-09-27T20:27:58.900+0000,131.997713993,22,2,132.010207373,Patch Available to Resolved,4.0,39.0,27.0,9.0,2013.0,3635319.664,11405681.917,15.106207605660927,2.0,1,27-9-2013,29,327,7905,2.0
0,3,2014-01-23T21:58:55.549+0000,1,dmcintosh,2013-05-18T20:13:16.983+0000,2013-11-08T22:16:38.564+0000,0,AVRO,4,17,AVRO-1332,359.0,34,4,1,1553.38365986,2,2013-09-27T20:27:58.900+0000,131.997713993,22,2,132.010207373,Patch Available to Resolved,4.0,39.0,27.0,9.0,2013.0,3635319.664,11405681.917,15.106207605660927,2.0,1,27-9-2013,0,327,7905,2.0
0,3,2014-01-23T21:58:55.549+0000,1,dmcintosh,2013-05-18T20:13:16.983+0000,2013-11-08T22:16:38.564+0000,0,AVRO,4,17,AVRO-1332,359.0,34,4,1,1553.38365986,2,2013-09-27T20:27:58.900+0000,131.997713993,22,2,132.010207373,Patch Available to Resolved,4.0,39.0,27.0,9.0,2013.0,3635319.664,11405681.917,15.106207605660927,2.0,1,27-9-2013,3,327,7905,2.0
0,3,2014-01-23T21:58:55.549+0000,1,dmcintosh,2013-05-18T20:13:16.983+0000,2013-11-08T22:16:38.564+0000,0,AVRO,4,17,AVRO-1332,359.0,34,4,1,1553.38365986,2,2013-10-24T20:51:04.504+0000,27.0160370833,32,2,159.026244456,Resolved to Reopened,3.0,43.0,24.0,10.0,2013.0,1301134.06,13739867.521,14.078746795998445,3.0,1,24-10-2013,29,33,7905,2.0
0,3,2014-01-23T21:58:55.549+0000,1,dmcintosh,2013-05-18T20:13:16.983+0000,2013-11-08T22:16:38.564+0000,0,AVRO,4,17,AVRO-1332,359.0,34,4,1,1553.38365986,2,2013-10-24T20:51:04.504+0000,27.0160370833,32,2,159.026244456,Resolved to Reopened,3.0,43.0,24.0,10.0,2013.0,1301134.06,13739867.521,14.078746795998445,3.0,1,24-10-2013,0,33,7905,2.0
0,3,2014-01-23T21:58:55.549+0000,1,dmcintosh,2013-05-18T20:13:16.983+0000,2013-11-08T22:16:38.564+0000,0,AVRO,4,17,AVRO-1332,359.0,34,4,1,1553.38365986,2,2013-10-24T20:51:04.504+0000,27.0160370833,32,2,159.026244456,Resolved to Reopened,3.0,43.0,24.0,10.0,2013.0,1301134.06,13739867.521,14.078746795998445,3.0,1,24-10-2013,4,33,7905,2.0
0,2,2013-08-20T17:46:09.242+0000,2,patrickangeles,2011-05-17T12:38:35.682+0000,2013-07-01T18:05:03.682+0000,5,AVRO,4,20,AVRO-823,88.0,29,12,1,1709.55919638,0,2011-05-17T12:38:35.682+0000,0.0,98,0,0.0,Non-existent to Open,1.0,20.0,17.0,5.0,2011.0,67065988.0,0.0,18.021187588186255,0.0,1,17-5-2011,157,975,19578,3.0
0,2,2013-08-20T17:46:09.242+0000,2,patrickangeles,2011-05-17T12:38:35.682+0000,2013-07-01T18:05:03.682+0000,5,AVRO,4,20,AVRO-823,88.0,29,12,1,1709.55919638,1,2012-05-06T09:07:13.678+0000,354.853217546,49,1,354.853217546,Open to Patch Available,6.0,18.0,6.0,5.0,2012.0,36406670.004,30659317.996,17.41026255768836,1.0,1,6-5-2012,33,2185,11399,3.0
0,2,2012-06-11T20:01:36.160+0000,0,dcreager,2012-03-22T20:29:21.025+0000,2012-04-28T19:47:46.746+0000,1,AVRO,3,3,AVRO-1048,298.0,44,0,1,2144.46513445,0,2012-03-22T20:29:21.025+0000,0.0,28,0,0.0,Non-existent to Open,3.0,12.0,22.0,3.0,2012.0,3194305.721,0.0,14.976880320458893,0.0,1,22-3-2012,176,921,11399,1.0
0,2,2012-03-19T16:34:09.807+0000,0,vnadkarni,2012-02-19T22:53:33.967+0000,2012-02-29T01:34:28.499+0000,0,AVRO,3,3,AVRO-1033,2143.0,72,0,1,2228.60918962,0,2012-02-19T22:53:33.967+0000,0.0,142,0,0.0,Non-existent to Open,6.0,7.0,19.0,2.0,2012.0,787254.532,0.0,13.576306895694875,0.0,1,19-2-2012,175,1558,11399,2.0
0,2,2012-03-19T16:34:09.807+0000,0,vnadkarni,2012-02-19T22:53:33.967+0000,2012-02-29T01:34:28.499+0000,0,AVRO,3,3,AVRO-1033,2143.0,72,0,1,2228.60918962,1,2012-02-19T23:06:06.382+0000,0.00870850694444,142,1,0.00870850694444,Open to Patch Available,6.0,7.0,19.0,2.0,2012.0,786502.117,752.415,13.575350693148811,1.0,1,19-2-2012,22,1558,11399,2.0
0,3,2012-03-19T16:34:09.178+0000,0,dcreager,2012-02-15T02:02:27.857+0000,2012-02-29T01:24:48.607+0000,0,AVRO,3,2,AVRO-1031,421.0,48,0,1,2228.60919656,0,2012-02-15T02:02:27.857+0000,0.0,28,0,0.0,Non-existent to Open,2.0,7.0,15.0,2.0,2012.0,1207340.75,0.0,14.003930771753426,0.0,1,15-2-2012,174,1558,11399,1.0
0,2,2012-02-15T00:46:32.158+0000,0,dcreager,2012-01-24T16:14:31.967+0000,2012-01-26T14:02:24.455+0000,0,AVRO,3,2,AVRO-1004,231.0,50,0,1,2262.26726429,0,2012-01-24T16:14:31.967+0000,0.0,28,0,0.0,Non-existent to Open,1.0,4.0,24.0,1.0,2012.0,164872.488,0.0,12.012927654118865,0.0,1,24-1-2012,174,904,11399,1.0
0,2,2012-02-15T00:46:28.595+0000,0,dcreager,2012-01-24T16:08:42.704+0000,2012-01-26T14:00:15.205+0000,0,AVRO,3,2,AVRO-1003,537.0,61,0,1,2262.26730554,0,2012-01-24T16:08:42.704+0000,0.0,28,0,0.0,Non-existent to Open,1.0,4.0,24.0,1.0,2012.0,165092.501,0.0,12.014261207919661,0.0,1,24-1-2012,174,904,11399,1.0
0,3,2012-02-15T00:46:32.018+0000,0,vnadkarni,2011-12-02T02:51:49.206+0000,2012-01-24T14:07:52.146+0000,0,AVRO,3,8,AVRO-968,957.0,82,0,1,2262.26726594,0,2011-12-02T02:51:49.206+0000,0.0,142,0,0.0,Non-existent to Open,4.0,48.0,2.0,12.0,2011.0,4619762.94,0.0,15.34585395005312,0.0,1,2-12-2011,164,1090,19578,2.0
0,3,2012-02-15T00:46:32.018+0000,0,vnadkarni,2011-12-02T02:51:49.206+0000,2012-01-24T14:07:52.146+0000,0,AVRO,3,8,AVRO-968,957.0,82,0,1,2262.26726594,1,2011-12-02T02:58:49.817+0000,0.00486818287037,142,1,0.00486818287037,Open to Patch Available,4.0,48.0,2.0,12.0,2011.0,4619342.329,420.611,15.345762899894464,1.0,1,2-12-2011,18,1090,19578,2.0
0,3,2012-02-15T00:46:28.059+0000,1,lmartinking,2011-11-25T04:11:23.491+0000,2011-12-13T19:45:18.575+0000,1,AVRO,3,6,AVRO-960,301.0,34,1,1,2262.26731145,0,2011-11-25T04:11:23.491+0000,0.0,76,0,0.0,Non-existent to Open,4.0,47.0,25.0,11.0,2011.0,1611235.084,0.0,14.29251157578384,0.0,1,25-11-2011,160,1008,19578,2.0
